file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1,duckdbparse_success,duckdbparse_header_precision,duckdbparse_header_recall,duckdbparse_header_f1,duckdbparse_record_precision,duckdbparse_record_recall,duckdbparse_record_f1,duckdbparse_cell_precision,duckdbparse_cell_recall,duckdbparse_cell_f1,pandas_success,pandas_header_precision,pandas_header_recall,pandas_header_f1,pandas_record_precision,pandas_record_recall,pandas_record_f1,pandas_cell_precision,pandas_cell_recall,pandas_cell_f1,pycsv_success,pycsv_header_precision,pycsv_header_recall,pycsv_header_f1,pycsv_record_precision,pycsv_record_recall,pycsv_record_f1,pycsv_cell_precision,pycsv_cell_recall,pycsv_cell_f1
unicode_smart_double_quotes.csv,1,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.0,0.0,0.0,0.7354497354497355,0.4412698412698412,0.5515873015873015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_smart_single_quotes.csv,1,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.0,0.0,0.0,0.7354497354497355,0.4412698412698412,0.5515873015873015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_zwsp_in_header.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.992063492063492,0.992063492063492,0.992063492063492,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.992063492063492,0.9907529722589168,0.991407799074686
unicode_rlm_lrm_marks.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1097883597883597,0.0658730158730158,0.0823412698412698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
unicode_utf16le_file.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1097883597883597,0.0613905325443787,0.0787476280834914,1,1.0,1.0,1.0,0.0,0.0,0.0,0.1216931216931216,0.0604865220249835,0.0808080808080808,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.992063492063492,0.9907529722589168,0.991407799074686
unicode_utf16be_file.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1097883597883597,0.070578231292517,0.0859213250517598,1,1.0,1.0,1.0,0.0,0.0,0.0,0.1216931216931216,0.0608465608465608,0.0811287477954144,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.992063492063492,0.9907529722589168,0.991407799074686
unicode_mixed_header_utf16_body_utf8.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2182539682539682,0.9705882352941176,0.3563714902807775,1,1.0,1.0,1.0,1.0,0.988095238095238,0.9940119760479044,0.9986772486772488,0.9869281045751634,0.9927679158448388,1,0.0,0.0,0.0,0.9879518072289156,0.9761904761904762,0.9820359281437124,0.9867724867724867,0.9751633986928104,0.9809335963182118,1,0.0,0.0,0.0,0.927710843373494,0.9166666666666666,0.9221556886227544,0.9788359788359788,0.9762532981530344,0.977542932628798
unicode_invalid_utf8_bytes.csv,1,1.0,1.0,1.0,0.891566265060241,0.925,0.9079754601226994,0.9563492063492064,0.9917695473251028,0.973737373737374,1,1.0,1.0,1.0,0.963855421686747,1.0,0.98159509202454,0.9642857142857144,1.0,0.9818181818181818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_lone_surrogate.csv,1,1.0,0.9,0.9473684210526316,0.9156626506024096,0.926829268292683,0.9212121212121211,0.9814814814814816,0.8939759036144578,0.935687263556116,1,1.0,1.0,1.0,0.9879518072289156,1.0,0.993939393939394,0.988095238095238,1.0,0.9940119760479044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_overlong_utf8.csv,1,1.0,1.0,1.0,0.9156626506024096,0.926829268292683,0.9212121212121211,0.98015873015873,0.9919678714859438,0.9860279441117764,1,1.0,1.0,1.0,0.9879518072289156,1.0,0.993939393939394,0.988095238095238,1.0,0.9940119760479044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_embedded_nul.csv,1,1.0,1.0,1.0,0.9036144578313252,0.9036144578313252,0.9036144578313252,0.988095238095238,0.988095238095238,0.988095238095238,1,1.0,1.0,1.0,0.963855421686747,0.963855421686747,0.963855421686747,0.996031746031746,0.996031746031746,0.996031746031746,1,1.0,1.0,1.0,0.963855421686747,0.963855421686747,0.963855421686747,0.996031746031746,0.996031746031746,0.996031746031746,1,1.0,1.0,1.0,0.9036144578313252,0.9036144578313252,0.9036144578313252,0.988095238095238,0.9867899603698812,0.9874421678783872
unicode_nbsp_field_delim.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1097883597883597,0.141156462585034,0.1235119047619047,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
unicode_ideographic_space_delim.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1097883597883597,0.141156462585034,0.1235119047619047,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
unicode_mixed_smart_ascii_quotes.csv,1,1.0,0.6,0.7499999999999999,0.4578313253012048,0.4578313253012048,0.4578313253012048,0.8664021164021164,0.5198412698412699,0.6498015873015873,1,1.0,1.0,1.0,0.4939759036144578,0.4939759036144578,0.4939759036144578,0.8227513227513228,0.8227513227513228,0.8227513227513228,1,1.0,1.0,1.0,0.4939759036144578,0.8723404255319149,0.6307692307692309,0.5555555555555556,0.9722222222222222,0.7070707070707072,1,1.0,1.0,1.0,0.4578313253012048,0.4578313253012048,0.4578313253012048,0.8664021164021164,0.7806912991656734,0.8213166144200625
unicode_bom_plus_smart_quotes.csv,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.927710843373494,0.927710843373494,0.927710843373494,0.9907407407407408,0.9907407407407408,0.9907407407407408,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_bom_with_nel.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7711640211640212,0.4331352154531946,0.554709800190295,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0119047619047619,1.0,0.0235294117647058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_bom_with_ps.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7711640211640212,0.4331352154531946,0.554709800190295,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0119047619047619,1.0,0.0235294117647058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_multiple_boms_scattered.csv,1,1.0,1.0,1.0,0.9156626506024096,0.9047619047619048,0.9101796407185628,0.9907407407407408,0.9790849673202614,0.984878369493754,1,1.0,1.0,1.0,0.9879518072289156,0.9761904761904762,0.9820359281437124,0.9986772486772488,0.9869281045751634,0.9927679158448388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_smart_quotes_invalid_utf8.csv,1,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.0,0.0,0.0,0.7288359788359788,0.442570281124498,0.5507246376811593,1,1.0,1.0,1.0,0.0,0.0,0.0,0.6349206349206349,0.642570281124498,0.6387225548902196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_invalid_utf8_in_quoted_field.csv,1,0.0,0.0,0.0,0.927710843373494,0.927710843373494,0.927710843373494,0.98015873015873,0.98015873015873,0.98015873015873,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_zwsp_around_every_delim.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1097883597883597,0.0658730158730158,0.0823412698412698,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0119047619047619,0.0119047619047619,0.0119047619047619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_ls_no_terminator.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7724867724867724,0.4338781575037147,0.5556612749762132,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0119047619047619,1.0,0.0235294117647058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_mixed_line_endings.csv,1,1.0,0.36,0.5294117647058824,0.3734939759036144,0.62,0.4661654135338345,0.9484126984126984,0.5623529411764706,0.706056129985229,1,1.0,1.0,1.0,0.3975903614457831,0.66,0.4962406015037595,0.5846560846560847,0.9629629629629628,0.7275720164609054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_crlf_to_lf_with_bom.csv,1,1.0,1.0,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.992063492063492,0.992063492063492,0.992063492063492,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_bom_with_embedded_nul.csv,1,1.0,1.0,1.0,0.9036144578313252,0.9036144578313252,0.9036144578313252,0.988095238095238,0.988095238095238,0.988095238095238,1,1.0,1.0,1.0,0.963855421686747,0.963855421686747,0.963855421686747,0.996031746031746,0.996031746031746,0.996031746031746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unicode_fffd_everywhere.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4894179894179894,0.4111111111111111,0.4468599033816425,1,1.0,1.0,1.0,0.0,0.0,0.0,0.4748677248677249,0.539039039039039,0.5049226441631505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
